feature1,feature2,correlation_p,correlation_abs_p,correlation_s,correlation_abs_s,group_col,group_value,group_size,max_corr
height,body_fat_percentage,-0.4736802708855545,0.4736802708855545,-0.7052056716819246,0.7052056716819246,nationality,Ukraine,148,0.7052056716819246
shot_attempts,high_danger_shots,0.7051825137552689,0.7051825137552689,0.6755853514886306,0.6755853514886306,experience_level,legend,106,0.7051825137552689
puck_touches,passes_completed,0.704891215735329,0.704891215735329,0.6222173480549721,0.6222173480549721,nationality,Canada,2052,0.704891215735329
time_on_ice,time_between_penalties,0.6295586952369242,0.6295586952369242,0.70439323012206,0.70439323012206,nationality,Switzerland,381,0.70439323012206
shoe_size,body_fat_percentage,-0.7043076061063669,0.7043076061063669,-0.6348238692179414,0.6348238692179414,nationality,Slovenia,92,0.7043076061063669
height,body_fat_percentage,-0.4083588332059736,0.4083588332059736,-0.7036899056371059,0.7036899056371059,nationality,Switzerland,381,0.7036899056371059
puck_touches,passes_completed,0.7034852584170961,0.7034852584170961,0.6238079878152676,0.6238079878152676,position,center,1675,0.7034852584170961
assists,games_missed_due_to_injury,0.6838878758513474,0.6838878758513474,0.7034139956394821,0.7034139956394821,nationality,Austria,190,0.7034139956394821
salary,power_play_goals,0.6919964749817932,0.6919964749817932,0.7034060427440875,0.7034060427440875,position,defense,3306,0.7034060427440875
height,body_fat_percentage,-0.4337641712846407,0.4337641712846407,-0.7029099865902799,0.7029099865902799,nationality,Russia,654,0.7029099865902799
assists,games_missed_due_to_injury,0.6884051580466864,0.6884051580466864,0.702885307234879,0.702885307234879,experience_level,rookie,2898,0.702885307234879
draft_year,years_pro,-0.5073230894405655,0.5073230894405655,-0.702836165450481,0.702836165450481,fitness_level,Average,1810,0.702836165450481
assists,games_missed_due_to_injury,0.6558770998785791,0.6558770998785791,0.7024405316992267,0.7024405316992267,nationality,Netherlands,157,0.7024405316992267
draft_year,years_pro,,,-0.7023769336764599,0.7023769336764599,dominant_hand,left,7066,0.7023769336764599
passes_attempted,passes_completed,0.7022202837597877,0.7022202837597877,0.6394635454432057,0.6394635454432057,nationality,Russia,654,0.7022202837597877
puck_touches,passes_completed,0.70180840683721,0.70180840683721,0.6109891653524092,0.6109891653524092,gender,,925,0.70180840683721
assists,games_missed_due_to_injury,0.7014608968397646,0.7014608968397646,0.6834281150833623,0.6834281150833623,nationality,Denmark,225,0.7014608968397646
assists,games_missed_due_to_injury,0.7011291185126147,0.7011291185126147,0.6972993648222141,0.6972993648222141,nationality,Germany,432,0.7011291185126147
assists,games_missed_due_to_injury,0.6912419088170763,0.6912419088170763,0.7007081225206259,0.7007081225206259,nationality,Norway,265,0.7007081225206259
assists,games_missed_due_to_injury,0.6930887336388537,0.6930887336388537,0.7002007201633216,0.7002007201633216,dominant_hand,left,7066,0.7002007201633216
assists,games_missed_due_to_injury,0.6743611106671576,0.6743611106671576,0.7001820570065468,0.7001820570065468,nationality,Ukraine,148,0.7001820570065468
assists,games_missed_due_to_injury,0.6800846074071433,0.6800846074071433,0.7000009454050221,0.7000009454050221,gender,female,4089,0.7000009454050221
time_on_ice,time_between_penalties,0.6378613007060298,0.6378613007060298,0.6990104707277203,0.6990104707277203,nationality,Germany,432,0.6990104707277203
time_on_ice,time_between_penalties,0.6261210224579723,0.6261210224579723,0.6987628816497776,0.6987628816497776,experience_level,sophomore,2012,0.6987628816497776
draft_year,years_pro,,,-0.6984635794441454,0.6984635794441454,nationality,Canada,2052,0.6984635794441454
puck_touches,passes_completed,0.6983931428487613,0.6983931428487613,0.6179194426652802,0.6179194426652802,nationality,Finland,673,0.6983931428487613
assists,games_missed_due_to_injury,0.6792555133579591,0.6792555133579591,0.6974186175436455,0.6974186175436455,nationality,Finland,673,0.6974186175436455
assists,games_missed_due_to_injury,0.6892998778668362,0.6892998778668362,0.6972831488781466,0.6972831488781466,won_championship,False,8974,0.6972831488781466
puck_touches,passes_completed,0.6970402465062518,0.6970402465062518,0.6155797261677998,0.6155797261677998,dominant_hand,right,2283,0.6970402465062518
puck_touches,puck_possession_time,0.6970377060589288,0.6970377060589288,0.5762985881082093,0.5762985881082093,nationality,Latvia,195,0.6970377060589288
years_pro,age,,,0.6961517557525667,0.6961517557525667,position,center,1675,0.6961517557525667
years_pro,age,0.6960179228833181,0.6960179228833181,0.644143508443811,0.644143508443811,nationality,Hungary,80,0.6960179228833181
assists,games_missed_due_to_injury,0.6893262352428384,0.6893262352428384,0.6958527204280563,0.6958527204280563,gender,,925,0.6958527204280563
assists,games_missed_due_to_injury,0.6957000710887729,0.6957000710887729,0.6786667821227547,0.6786667821227547,gender,other,832,0.6957000710887729
assists,games_missed_due_to_injury,0.6951122588591342,0.6951122588591342,0.69515351374872,0.69515351374872,gender,male,4154,0.69515351374872
years_pro,age,,,0.6949881557011673,0.6949881557011673,nationality,Switzerland,381,0.6949881557011673
time_on_ice,time_between_penalties,0.3801668976071246,0.3801668976071246,0.6948133741829204,0.6948133741829204,gender,female,4089,0.6948133741829204
puck_possession_time,passes_attempted,0.6948051301014904,0.6948051301014904,0.5592937945262424,0.5592937945262424,nationality,Latvia,195,0.6948051301014904
height,body_fat_percentage,-0.5773764658254408,0.5773764658254408,-0.6945141083295148,0.6945141083295148,nationality,Usa,2479,0.6945141083295148
draft_year,years_pro,-0.3080034312290539,0.3080034312290539,-0.694378529998247,0.694378529998247,gender,female,4089,0.694378529998247
draft_year,years_pro,-0.30649401260122805,0.30649401260122805,-0.693925302406852,0.693925302406852,position,goalie,1634,0.693925302406852
draft_year,years_pro,,,-0.6937381644190055,0.6937381644190055,captain,False,8468,0.6937381644190055
draft_year,years_pro,,,-0.6935791628443283,0.6935791628443283,won_championship,False,8974,0.6935791628443283
time_on_ice,time_between_penalties,0.5688270743914338,0.5688270743914338,0.6927409380618169,0.6927409380618169,nationality,Norway,265,0.6927409380618169
draft_year,years_pro,,,-0.6920791684590856,0.6920791684590856,dominant_hand,right,2283,0.6920791684590856
draft_year,years_pro,,,-0.6919259472005284,0.6919259472005284,fitness_level,Good,3921,0.6919259472005284
height,body_fat_percentage,-0.5395966190256929,0.5395966190256929,-0.6917785155957992,0.6917785155957992,gender,other,832,0.6917785155957992
passes_attempted,passes_completed,0.6915941671763531,0.6915941671763531,0.6611449570233473,0.6611449570233473,nationality,France,181,0.6915941671763531
draft_year,years_pro,,,-0.6911548509112424,0.6911548509112424,position,defense,3306,0.6911548509112424
time_on_ice,time_between_penalties,0.6258593886513416,0.6258593886513416,0.6911270075664263,0.6911270075664263,nationality,Usa,2479,0.6911270075664263
time_on_ice,time_between_penalties,0.6233386976244306,0.6233386976244306,0.6909600933776527,0.6909600933776527,fitness_level,Good,3921,0.6909600933776527
shoe_size,body_fat_percentage,-0.6908719488456453,0.6908719488456453,-0.6457101270586613,0.6457101270586613,nationality,Hungary,80,0.6908719488456453
time_on_ice,time_between_penalties,0.45296211199259423,0.45296211199259423,0.6907442822356344,0.6907442822356344,captain,False,8468,0.6907442822356344
height,body_fat_percentage,-0.690671961754128,0.690671961754128,-0.6204769413797802,0.6204769413797802,nationality,Italy,136,0.690671961754128
shoe_size,body_fat_percentage,-0.6906385644293167,0.6906385644293167,-0.682047988422972,0.682047988422972,nationality,Switzerland,381,0.6906385644293167
height,body_fat_percentage,-0.49411340392746583,0.49411340392746583,-0.6902973322199184,0.6902973322199184,position,right wing,1693,0.6902973322199184
assists,games_missed_due_to_injury,0.6827564649301074,0.6827564649301074,0.6899917010109787,0.6899917010109787,experience_level,veteran,4947,0.6899917010109787
years_pro,age,,,0.6893727502468958,0.6893727502468958,nationality,Denmark,225,0.6893727502468958
draft_year,years_pro,-0.412958810488518,0.412958810488518,-0.6887957064139255,0.6887957064139255,nationality,Czechia,564,0.6887957064139255
draft_year,years_pro,-0.3500802771516104,0.3500802771516104,-0.688736110801466,0.688736110801466,nationality,Russia,654,0.688736110801466
draft_year,years_pro,,,-0.6886442159708623,0.6886442159708623,gender,male,4154,0.6886442159708623
time_on_ice,time_between_penalties,0.6273761068657453,0.6273761068657453,0.6885878313357197,0.6885878313357197,dominant_hand,left,7066,0.6885878313357197
time_on_ice,time_between_penalties,0.3462326200288801,0.3462326200288801,0.6884665010464989,0.6884665010464989,fitness_level,Excellent,2189,0.6884665010464989
height,body_fat_percentage,-0.4983360932433471,0.4983360932433471,-0.6882737872320623,0.6882737872320623,experience_level,veteran,4947,0.6882737872320623
height,body_fat_percentage,-0.4556529133167749,0.4556529133167749,-0.6881753941462503,0.6881753941462503,nationality,Netherlands,157,0.6881753941462503
shoe_size,body_fat_percentage,-0.6880812896486288,0.6880812896486288,-0.6846897368551315,0.6846897368551315,fitness_level,,467,0.6880812896486288
assists,games_missed_due_to_injury,0.6836633349465278,0.6836633349465278,0.6880172242836694,0.6880172242836694,fitness_level,Excellent,2189,0.6880172242836694
years_pro,age,,,0.6878394076184433,0.6878394076184433,nationality,France,181,0.6878394076184433
puck_touches,passes_completed,0.687512394471801,0.687512394471801,0.5370998118671669,0.5370998118671669,nationality,Switzerland,381,0.687512394471801
puck_touches,puck_possession_time,0.6872317287492944,0.6872317287492944,0.5444954317538323,0.5444954317538323,fitness_level,Excellent,2189,0.6872317287492944
assists,games_missed_due_to_injury,0.6871836030613442,0.6871836030613442,0.6811754014849714,0.6811754014849714,nationality,Czechia,564,0.6871836030613442
puck_touches,puck_possession_time,0.6870693819105222,0.6870693819105222,0.5480721188243386,0.5480721188243386,position,left wing,1655,0.6870693819105222
height,body_fat_percentage,-0.5193247560320073,0.5193247560320073,-0.6868065930152967,0.6868065930152967,dominant_hand,left,7066,0.6868065930152967
years_pro,age,,,0.686641332107247,0.686641332107247,fitness_level,Average,1810,0.686641332107247
time_on_ice,time_between_penalties,0.3884362992402772,0.3884362992402772,0.6862131732270677,0.6862131732270677,fitness_level,Average,1810,0.6862131732270677
height,body_fat_percentage,-0.5147742808494877,0.5147742808494877,-0.6861744024664029,0.6861744024664029,position,defense,3306,0.6861744024664029
height,body_fat_percentage,-0.5174284522343299,0.5174284522343299,-0.686141699187776,0.686141699187776,gender,female,4089,0.686141699187776
time_on_ice,time_between_penalties,0.6140418726083917,0.6140418726083917,0.6859915549762494,0.6859915549762494,position,center,1675,0.6859915549762494
puck_touches,puck_possession_time,0.6855036156025337,0.6855036156025337,0.5230208999875557,0.5230208999875557,position,goalie,1634,0.6855036156025337
assists,games_missed_due_to_injury,0.6810835967580323,0.6810835967580323,0.685309997606818,0.685309997606818,fitness_level,Good,3921,0.685309997606818
time_on_ice,time_between_penalties,0.6271671059138653,0.6271671059138653,0.6852970758697409,0.6852970758697409,experience_level,veteran,4947,0.6852970758697409
shot_attempts,high_danger_shots,0.6852482680778721,0.6852482680778721,0.6794919809725557,0.6794919809725557,nationality,France,181,0.6852482680778721
draft_year,years_pro,-0.37230217597164295,0.37230217597164295,-0.6852319899558691,0.6852319899558691,gender,,925,0.6852319899558691
assists,games_missed_due_to_injury,0.6849795130863898,0.6849795130863898,0.6788010237074591,0.6788010237074591,nationality,Slovakia,277,0.6849795130863898
height,body_fat_percentage,-0.4883497926692625,0.4883497926692625,-0.6847921154870404,0.6847921154870404,fitness_level,Average,1810,0.6847921154870404
height,body_fat_percentage,-0.6076020502968227,0.6076020502968227,-0.6847772133427951,0.6847772133427951,fitness_level,Elite,1123,0.6847772133427951
time_on_ice,time_between_penalties,0.6809559004798926,0.6809559004798926,0.6845954154522814,0.6845954154522814,nationality,France,181,0.6845954154522814
draft_year,years_pro,,,-0.6844185386211499,0.6844185386211499,nationality,Usa,2479,0.6844185386211499
puck_touches,puck_possession_time,0.6840500983785868,0.6840500983785868,0.5375813415488715,0.5375813415488715,nationality,Usa,2479,0.6840500983785868
num_of_shots,shot_attempts,0.32937219911602383,0.32937219911602383,0.6837259917211395,0.6837259917211395,nationality,Slovenia,92,0.6837259917211395
passes_attempted,passes_completed,0.6835542798384029,0.6835542798384029,0.6235736246587876,0.6235736246587876,experience_level,rookie,2898,0.6835542798384029
puck_touches,passes_completed,0.6834223432189592,0.6834223432189592,0.6228703660806933,0.6228703660806933,nationality,Norway,265,0.6834223432189592
time_on_ice,time_between_penalties,0.4541500718980881,0.4541500718980881,0.6831593363499634,0.6831593363499634,won_championship,False,8974,0.6831593363499634
puck_touches,puck_possession_time,0.6829454136040168,0.6829454136040168,0.5211252467527264,0.5211252467527264,nationality,Switzerland,381,0.6829454136040168
height,body_fat_percentage,-0.5240541715732565,0.5240541715732565,-0.6829252077342033,0.6829252077342033,nationality,Slovakia,277,0.6829252077342033
time_on_ice,time_between_penalties,0.6166340732439836,0.6166340732439836,0.6829166093196846,0.6829166093196846,gender,male,4154,0.6829166093196846
years_pro,age,,,0.6827761985757925,0.6827761985757925,nationality,Canada,2052,0.6827761985757925
puck_possession_time,passes_attempted,0.6826891725345722,0.6826891725345722,0.31114183729776135,0.31114183729776135,experience_level,legend,106,0.6826891725345722
assists,games_missed_due_to_injury,0.6810347584109037,0.6810347584109037,0.6825072531761252,0.6825072531761252,won_championship,True,1026,0.6825072531761252
height,body_fat_percentage,-0.4942168647928785,0.4942168647928785,-0.6823632855387429,0.6823632855387429,captain,False,8468,0.6823632855387429
height,body_fat_percentage,-0.4608272138540887,0.4608272138540887,-0.6819939866221415,0.6819939866221415,position,goalie,1634,0.6819939866221415
height,body_fat_percentage,-0.4867899865013915,0.4867899865013915,-0.6819401534464485,0.6819401534464485,fitness_level,Good,3921,0.6819401534464485
height,body_fat_percentage,-0.5028795493333603,0.5028795493333603,-0.6818906827594251,0.6818906827594251,won_championship,False,8974,0.6818906827594251
height,body_fat_percentage,-0.5079604521839728,0.5079604521839728,-0.6818419240968643,0.6818419240968643,experience_level,rookie,2898,0.6818419240968643
assists,games_missed_due_to_injury,0.680309838619516,0.680309838619516,0.6818210051523128,0.6818210051523128,nationality,Usa,2479,0.6818210051523128
height,body_fat_percentage,-0.6817237127832126,0.6817237127832126,-0.6592725870267405,0.6592725870267405,nationality,Hungary,80,0.6817237127832126
puck_touches,puck_possession_time,0.6816953356699309,0.6816953356699309,0.47384664728286346,0.47384664728286346,nationality,Slovakia,277,0.6816953356699309
draft_year,years_pro,-0.3211817378012498,0.3211817378012498,-0.6813939865278109,0.6813939865278109,fitness_level,Excellent,2189,0.6813939865278109
height,body_fat_percentage,-0.48169535672459496,0.48169535672459496,-0.6811914572753388,0.6811914572753388,fitness_level,Excellent,2189,0.6811914572753388
draft_year,years_pro,-0.3221784751949969,0.3221784751949969,-0.6809841747509285,0.6809841747509285,gender,other,832,0.6809841747509285
time_on_ice,time_between_penalties,0.30608952319522237,0.30608952319522237,0.6808616337577745,0.6808616337577745,dominant_hand,right,2283,0.6808616337577745
puck_touches,passes_completed,0.680735800268453,0.680735800268453,0.6088895270038736,0.6088895270038736,captain,True,1532,0.680735800268453
height,body_fat_percentage,-0.5015426348046219,0.5015426348046219,-0.6805736745086427,0.6805736745086427,gender,male,4154,0.6805736745086427
draft_year,years_pro,-0.44474441827569217,0.44474441827569217,-0.6805297624809533,0.6805297624809533,nationality,Germany,432,0.6805297624809533
years_pro,age,,,0.6804248959035476,0.6804248959035476,dominant_hand,left,7066,0.6804248959035476
puck_touches,puck_possession_time,0.6804188592715698,0.6804188592715698,0.5245040254800734,0.5245040254800734,gender,other,832,0.6804188592715698
draft_year,years_pro,-0.39418407629702346,0.39418407629702346,-0.6803650411663039,0.6803650411663039,fitness_level,Elite,1123,0.6803650411663039
assists,games_missed_due_to_injury,0.6664323382327302,0.6664323382327302,0.680214388716505,0.680214388716505,captain,False,8468,0.680214388716505
puck_touches,puck_possession_time,0.6799913472584649,0.6799913472584649,0.5214794892263077,0.5214794892263077,gender,male,4154,0.6799913472584649
height,body_fat_percentage,-0.5873136924828859,0.5873136924828859,-0.6799553086594533,0.6799553086594533,captain,True,1532,0.6799553086594533
salary,power_play_goals,0.6793947313285675,0.6793947313285675,0.5651053064245696,0.5651053064245696,nationality,Slovenia,92,0.6793947313285675
years_pro,age,,,0.6789798672867942,0.6789798672867942,fitness_level,Good,3921,0.6789798672867942
years_pro,age,,,0.6787219591501829,0.6787219591501829,nationality,Russia,654,0.6787219591501829
puck_touches,puck_possession_time,0.6785199948035989,0.6785199948035989,0.5647383650691723,0.5647383650691723,nationality,Germany,432,0.6785199948035989
draft_year,years_pro,-0.4502472276923448,0.4502472276923448,-0.6782930635385006,0.6782930635385006,nationality,Sweden,782,0.6782930635385006
assists,games_missed_due_to_injury,0.6279880266939638,0.6279880266939638,0.6779780538373854,0.6779780538373854,fitness_level,Poor,490,0.6779780538373854
draft_year,years_pro,,,-0.6778621070085904,0.6778621070085904,nationality,Finland,673,0.6778621070085904
draft_year,years_pro,,,-0.6778048255101201,0.6778048255101201,position,left wing,1655,0.6778048255101201
height,body_fat_percentage,-0.5447456485725095,0.5447456485725095,-0.6777756361014513,0.6777756361014513,won_championship,True,1026,0.6777756361014513
medium_danger_shots,low_danger_shots,-0.6774679778042149,0.6774679778042149,-0.6638918180806747,0.6638918180806747,nationality,Ukraine,148,0.6774679778042149
years_pro,age,,,0.6771684200886618,0.6771684200886618,dominant_hand,right,2283,0.6771684200886618
time_on_ice,time_between_penalties,0.639065803589411,0.639065803589411,0.6765247156910237,0.6765247156910237,nationality,Italy,136,0.6765247156910237
height,body_fat_percentage,-0.4720330928325954,0.4720330928325954,-0.6762104242234139,0.6762104242234139,dominant_hand,right,2283,0.6762104242234139
puck_touches,puck_possession_time,0.6755964524680781,0.6755964524680781,0.5116263190617356,0.5116263190617356,won_championship,True,1026,0.6755964524680781
years_pro,age,,,0.6750950745069174,0.6750950745069174,captain,False,8468,0.6750950745069174
height,body_fat_percentage,-0.5264828337050551,0.5264828337050551,-0.6750656966807271,0.6750656966807271,position,center,1675,0.6750656966807271
years_pro,age,,,0.674945204199059,0.674945204199059,gender,female,4089,0.674945204199059
time_on_ice,time_between_penalties,0.4027602497424727,0.4027602497424727,0.6747843182253483,0.6747843182253483,nationality,Canada,2052,0.6747843182253483
years_pro,age,,,0.6746628756167551,0.6746628756167551,position,goalie,1634,0.6746628756167551
height,body_fat_percentage,-0.39054424557122047,0.39054424557122047,-0.6745261808680557,0.6745261808680557,nationality,Finland,673,0.6745261808680557
time_on_ice,time_between_penalties,0.3324911374421572,0.3324911374421572,0.6742658896717146,0.6742658896717146,experience_level,rookie,2898,0.6742658896717146
puck_touches,puck_possession_time,0.6741719098241251,0.6741719098241251,0.5217529397995262,0.5217529397995262,experience_level,veteran,4947,0.6741719098241251
draft_year,years_pro,-0.3308409822701047,0.3308409822701047,-0.6740302943309834,0.6740302943309834,position,right wing,1693,0.6740302943309834
years_pro,age,,,0.6737339328330338,0.6737339328330338,won_championship,False,8974,0.6737339328330338
time_on_ice,time_between_penalties,0.6497983980337475,0.6497983980337475,0.6734807836188138,0.6734807836188138,fitness_level,Elite,1123,0.6734807836188138
puck_possession_time,passes_attempted,0.6734561253350949,0.6734561253350949,0.5338102015760702,0.5338102015760702,nationality,Norway,265,0.6734561253350949
years_pro,age,,,0.6734542513464151,0.6734542513464151,nationality,Slovenia,92,0.6734542513464151
puck_touches,puck_possession_time,0.6733484823150785,0.6733484823150785,0.5165312720203142,0.5165312720203142,captain,False,8468,0.6733484823150785
years_pro,age,,,0.6732035033229183,0.6732035033229183,nationality,Finland,673,0.6732035033229183
puck_touches,puck_possession_time,0.6731309085088345,0.6731309085088345,0.5174756329744884,0.5174756329744884,dominant_hand,left,7066,0.6731309085088345
height,body_fat_percentage,-0.46885066956533467,0.46885066956533467,-0.6730029551724307,0.6730029551724307,nationality,Canada,2052,0.6730029551724307
time_on_ice,time_between_penalties,0.6346981876906752,0.6346981876906752,0.6726114682049507,0.6726114682049507,nationality,Slovakia,277,0.6726114682049507
puck_touches,puck_possession_time,0.6725996876407782,0.6725996876407782,0.5048945349431773,0.5048945349431773,fitness_level,Good,3921,0.6725996876407782
time_on_ice,time_between_penalties,0.6088558539449864,0.6088558539449864,0.6723005311545159,0.6723005311545159,gender,other,832,0.6723005311545159
passes_attempted,passes_completed,0.6716556776093641,0.6716556776093641,0.6061405049135321,0.6061405049135321,nationality,Slovakia,277,0.6716556776093641
draft_year,years_pro,-0.4829705337778872,0.4829705337778872,-0.671563701160499,0.671563701160499,captain,True,1532,0.671563701160499
shoe_size,body_fat_percentage,-0.6668739069881241,0.6668739069881241,-0.6708620694061617,0.6708620694061617,nationality,Sweden,782,0.6708620694061617
time_on_ice,time_between_penalties,0.635305090373377,0.635305090373377,0.6708260174848508,0.6708260174848508,nationality,Russia,654,0.6708260174848508
draft_year,years_pro,-0.3942787456229934,0.3942787456229934,-0.6706387970047835,0.6706387970047835,fitness_level,Poor,490,0.6706387970047835
height,body_fat_percentage,-0.5767532256544522,0.5767532256544522,-0.6705326481305794,0.6705326481305794,experience_level,sophomore,2012,0.6705326481305794
years_pro,age,,,0.6701130200225527,0.6701130200225527,fitness_level,Elite,1123,0.6701130200225527
puck_touches,passes_completed,0.6700715249163178,0.6700715249163178,0.5818021315706138,0.5818021315706138,nationality,Russia,654,0.6700715249163178
years_pro,age,,,0.669876450124439,0.669876450124439,gender,male,4154,0.669876450124439
medium_danger_shots,low_danger_shots,-0.6697184882398168,0.6697184882398168,-0.6683283910114006,0.6683283910114006,nationality,Germany,432,0.6697184882398168
height,body_fat_percentage,-0.5386573890757538,0.5386573890757538,-0.6697173447255597,0.6697173447255597,position,left wing,1655,0.6697173447255597
time_on_ice,time_between_penalties,0.6222303928436617,0.6222303928436617,0.6692970690014153,0.6692970690014153,fitness_level,Poor,490,0.6692970690014153
years_pro,age,,,0.669220125959411,0.669220125959411,position,left wing,1655,0.669220125959411
puck_touches,puck_possession_time,0.6691244027191575,0.6691244027191575,0.5131795509398764,0.5131795509398764,experience_level,rookie,2898,0.6691244027191575
assists,games_missed_due_to_injury,0.648760578155261,0.648760578155261,0.6689953095731053,0.6689953095731053,dominant_hand,right,2283,0.6689953095731053
years_pro,age,,,0.6688973997160437,0.6688973997160437,position,defense,3306,0.6688973997160437
time_on_ice,time_between_penalties,0.6260752943046941,0.6260752943046941,0.6688682242192654,0.6688682242192654,dominant_hand,,651,0.6688682242192654
puck_touches,puck_possession_time,0.6679326995121789,0.6679326995121789,0.5120886756565121,0.5120886756565121,won_championship,False,8974,0.6679326995121789
shoe_size,body_fat_percentage,-0.6676089331008842,0.6676089331008842,-0.643871986765407,0.643871986765407,won_championship,True,1026,0.6676089331008842
height,body_fat_percentage,-0.6675427151092848,0.6675427151092848,-0.644384014146183,0.644384014146183,nationality,Latvia,195,0.6675427151092848
time_on_ice,time_between_penalties,0.6004417893207863,0.6004417893207863,0.667260370021221,0.667260370021221,position,defense,3306,0.667260370021221
shoe_size,body_fat_percentage,-0.665747283861142,0.665747283861142,-0.6164754607797106,0.6164754607797106,nationality,Slovakia,277,0.665747283861142
years_pro,age,,,0.6657287833543949,0.6657287833543949,nationality,Czechia,564,0.6657287833543949
save_percentage,goals_against_average,-0.661874412466634,0.661874412466634,-0.6654593174311242,0.6654593174311242,position,goalie,1634,0.6654593174311242
time_on_ice,time_between_penalties,,,0.6654264651444534,0.6654264651444534,position,right wing,1693,0.6654264651444534
time_on_ice,time_between_penalties,0.5936854560699091,0.5936854560699091,0.6650582871395766,0.6650582871395766,gender,,925,0.6650582871395766
passes_attempted,passes_completed,0.6647584311168113,0.6647584311168113,0.6505963370969001,0.6505963370969001,nationality,Hungary,80,0.6647584311168113
time_on_ice,time_between_penalties,0.618326091853834,0.618326091853834,0.6645892551561595,0.6645892551561595,nationality,Sweden,782,0.6645892551561595
puck_touches,puck_possession_time,0.6645506208770156,0.6645506208770156,0.5532626614730474,0.5532626614730474,nationality,Netherlands,157,0.6645506208770156
years_pro,age,,,0.6644916370799433,0.6644916370799433,fitness_level,Poor,490,0.6644916370799433
years_pro,age,,,0.6644101187384234,0.6644101187384234,nationality,Usa,2479,0.6644101187384234
penalties_taken,time_between_penalties,-0.4942709649516007,0.4942709649516007,-0.6640445511933014,0.6640445511933014,nationality,France,181,0.6640445511933014
number_of_previous_teams,years_played,0.583908809166147,0.583908809166147,0.6636199230495282,0.6636199230495282,nationality,Denmark,225,0.6636199230495282
time_on_ice,time_between_penalties,0.6080447013242727,0.6080447013242727,0.6635335316597447,0.6635335316597447,fitness_level,,467,0.6635335316597447
shoe_size,body_fat_percentage,-0.6635033642976721,0.6635033642976721,-0.6402932701543034,0.6402932701543034,gender,other,832,0.6635033642976721
puck_touches,puck_possession_time,0.663402648241944,0.663402648241944,0.5183769534801166,0.5183769534801166,fitness_level,,467,0.663402648241944
shot_attempts,high_danger_shots,0.6631528265961284,0.6631528265961284,0.6631216803705995,0.6631216803705995,nationality,Ukraine,148,0.6631528265961284
time_on_ice,time_between_penalties,0.5880254683667184,0.5880254683667184,0.662379221029743,0.662379221029743,nationality,Finland,673,0.662379221029743
time_on_ice,penalty_kill_time,-0.6621120543607815,0.6621120543607815,-0.5360848801589596,0.5360848801589596,position,left wing,1655,0.6621120543607815
puck_touches,puck_possession_time,0.6621038045896241,0.6621038045896241,0.49322464237510366,0.49322464237510366,position,defense,3306,0.6621038045896241
shot_attempts,high_danger_shots,0.6620751677136105,0.6620751677136105,0.6343766123588305,0.6343766123588305,nationality,Denmark,225,0.6620751677136105
puck_possession_time,passes_attempted,0.6615890462853421,0.6615890462853421,0.5011931349931725,0.5011931349931725,fitness_level,Excellent,2189,0.6615890462853421
years_pro,age,,,0.6613410592439682,0.6613410592439682,gender,,925,0.6613410592439682
puck_possession_time,passes_attempted,0.6610200198112846,0.6610200198112846,0.5046756948919912,0.5046756948919912,position,left wing,1655,0.6610200198112846
assists,games_missed_due_to_injury,0.6398743706828302,0.6398743706828302,0.6609702658274489,0.6609702658274489,nationality,Latvia,195,0.6609702658274489
shot_attempts,high_danger_shots,0.6609181803556751,0.6609181803556751,0.6430073104883808,0.6430073104883808,nationality,Czechia,564,0.6609181803556751
puck_touches,puck_possession_time,0.6606768955156432,0.6606768955156432,0.5091070023406076,0.5091070023406076,gender,female,4089,0.6606768955156432
shot_attempts,high_danger_shots,0.6605702804770551,0.6605702804770551,0.6452539900102539,0.6452539900102539,dominant_hand,right,2283,0.6605702804770551
puck_touches,puck_possession_time,0.6604495622555425,0.6604495622555425,0.5039159413408422,0.5039159413408422,position,right wing,1693,0.6604495622555425
puck_touches,puck_possession_time,0.6601588959401902,0.6601588959401902,0.45819858123733426,0.45819858123733426,nationality,Czechia,564,0.6601588959401902
puck_touches,passes_completed,0.6599930104696519,0.6599930104696519,0.5740293464086506,0.5740293464086506,experience_level,rookie,2898,0.6599930104696519
puck_possession_time,passes_attempted,0.6599133563349608,0.6599133563349608,0.47795154894754194,0.47795154894754194,position,goalie,1634,0.6599133563349608
shoe_size,body_fat_percentage,-0.6597939112047232,0.6597939112047232,-0.6433701148487516,0.6433701148487516,position,right wing,1693,0.6597939112047232
passes_attempted,passes_completed,0.6595561771214828,0.6595561771214828,0.5876793712124252,0.5876793712124252,fitness_level,Poor,490,0.6595561771214828
height,body_fat_percentage,-0.45956588200625237,0.45956588200625237,-0.6595083125531221,0.6595083125531221,gender,,925,0.6595083125531221
puck_touches,passes_completed,0.6594065085505465,0.6594065085505465,0.5787935548627857,0.5787935548627857,nationality,France,181,0.6594065085505465
years_pro,age,,,0.6593474504038703,0.6593474504038703,gender,other,832,0.6593474504038703
shot_attempts,high_danger_shots,0.6592953503727298,0.6592953503727298,0.645685539138626,0.645685539138626,nationality,Switzerland,381,0.6592953503727298
height,body_fat_percentage,-0.5672653364880588,0.5672653364880588,-0.6591408636754804,0.6591408636754804,nationality,Czechia,564,0.6591408636754804
puck_touches,puck_possession_time,0.6588869827063115,0.6588869827063115,0.5019274829947786,0.5019274829947786,dominant_hand,,651,0.6588869827063115
